fund_family,method,method_type,live_rebalance_date,decision_date,estimation_start,estimation_end,estimation_window,periods_per_year,eligible_asset_count,valid_observation_count,solver_success,solver_status,solver_message,objective_value,weight_sum,weight_sum_residual,min_weight,max_weight,covariance_condition,regularisation_jitter,fallback_used,fallback_reason,constraints
Equity-only,Minimum Variance,optimisation,2023-01-03,2022-12-30,2021-12-31,2022-12-30,252,252,50,252,True,0,Optimization terminated successfully,7.99977105564274e-05,1.0,0.0,0.0,0.22148820157516047,713.8266981750053,0.0,False,,long_only; fully_invested; no_leverage
Equity-only,Minimum Variance,optimisation,2023-02-01,2023-01-31,2022-01-31,2023-01-31,252,252,50,252,True,0,Optimization terminated successfully,8.189380366207294e-05,1.0,0.0,0.0,0.21400721768266562,662.3867216688507,0.0,False,,long_only; fully_invested; no_leverage
Equity-only,Minimum Variance,optimisation,2023-03-01,2023-02-28,2022-02-28,2023-02-28,252,252,50,252,True,0,Optimization terminated successfully,8.129275963154489e-05,1.0,0.0,0.0,0.20591691226374373,719.7933267404101,0.0,False,,long_only; fully_invested; no_leverage
Equity-only,Minimum Variance,optimisation,2023-04-03,2023-03-31,2022-03-31,2023-03-31,252,252,50,252,True,0,Optimization terminated successfully,8.341468454544431e-05,1.0000000000000002,2.220446049250313e-16,0.0,0.19169060268710575,710.8831318567103,0.0,False,,long_only; fully_invested; no_leverage
Equity-only,Minimum Variance,optimisation,2023-05-01,2023-04-28,2022-04-28,2023-04-28,252,252,50,252,True,0,Optimization terminated successfully,8.295407587439633e-05,1.0,0.0,0.0,0.1797944762349279,714.6541261906157,0.0,False,,long_only; fully_invested; no_leverage
Equity-only,Minimum Variance,optimisation,2023-06-01,2023-05-31,2022-05-31,2023-05-31,252,252,50,252,True,0,Optimization terminated successfully,7.15953148110184e-05,1.0,0.0,0.0,0.2853721515448938,609.9355530399254,0.0,False,,long_only; fully_invested; no_leverage
Equity-only,Minimum Variance,optimisation,2023-07-03,2023-06-30,2022-06-30,2023-06-30,252,252,50,252,True,0,Optimization terminated successfully,6.319044264043767e-05,1.0,0.0,0.0,0.23852115728349021,550.9166650782968,0.0,False,,long_only; fully_invested; no_leverage
Equity-only,Minimum Variance,optimisation,2023-08-01,2023-07-31,2022-07-29,2023-07-31,252,252,50,252,True,0,Optimization terminated successfully,6.238514677638732e-05,0.9999999999999999,-1.1102230246251565e-16,0.0,0.232403589346545,534.1663366335946,0.0,False,,long_only; fully_invested; no_leverage
Equity-only,Minimum Variance,optimisation,2023-09-01,2023-08-31,2022-08-31,2023-08-31,252,252,50,252,True,0,Optimization terminated successfully,6.048607948215389e-05,1.0,0.0,0.0,0.2560928299845281,472.57291679698193,0.0,False,,long_only; fully_invested; no_leverage
Equity-only,Minimum Variance,optimisation,2023-10-02,2023-09-29,2022-09-29,2023-09-29,252,252,50,252,True,0,Optimization terminated successfully,5.381144599127723e-05,1.0,0.0,0.0,0.28669656099911284,412.376308497461,0.0,False,,long_only; fully_invested; no_leverage
Equity-only,Minimum Variance,optimisation,2023-11-01,2023-10-31,2022-10-31,2023-10-31,252,252,50,252,True,0,Optimization terminated successfully,4.436815601374147e-05,1.0,0.0,0.0,0.19718396750007008,341.81320217527536,0.0,False,,long_only; fully_invested; no_leverage
Equity-only,Minimum Variance,optimisation,2023-12-01,2023-11-30,2022-11-30,2023-11-30,252,252,50,252,True,0,Optimization terminated successfully,3.981232586600362e-05,1.0,0.0,0.0,0.18631633940532752,285.3081171523114,0.0,False,,long_only; fully_invested; no_leverage
