live_rebalance_date,signal_cutoff_date,sector,z_star,standard_tilt,placebo_tilt,confidence_tilt,b63,a21,confidence,c_match,confidence_minus_placebo_tilt,selective_deviation,standard_multiplier,placebo_multiplier,confidence_multiplier,confidence_group
2021-02-01,2021-01-29,Tech,0.4622734425463545,0.046227344254635455,0.029226599419877826,0.027773198166265632,0.7015873015873015,0.8563380250089611,0.6007958842126361,0.6322361773345248,-0.0014534012536121937,0.0014534012536121937,1.0462273442546355,1.029226599419878,1.0277731981662657,C < C_match
2021-02-01,2021-01-29,Utilities,2.0,0.2,0.12644723546690495,0.07210536597608358,0.4063492063492063,0.887233995408841,0.3605268298804179,0.6322361773345248,-0.05434186949082137,0.05434186949082137,1.2,1.1264472354669048,1.0721053659760835,C < C_match
2021-03-01,2021-02-26,Comm,-0.0708422432277652,-0.00708422432277652,-0.004478902905212489,-0.0039682289378941025,0.6761904761904762,0.8283909877531298,0.5601500964806878,0.6322361773345248,0.0005106739673183865,0.0005106739673183865,0.9929157756772234,0.9955210970947875,0.9960317710621059,C < C_match
2021-03-01,2021-02-26,Consumer,-0.3437618802347502,-0.03437618802347502,-0.02173386970729472,-0.027564373498832347,0.9333333333333332,0.8591196120992142,0.8018449712925999,0.6322361773345248,-0.005830503791537628,0.005830503791537628,0.965623811976525,0.9782661302927053,0.9724356265011677,C > C_match
2021-03-01,2021-02-26,Energy,-1.186836946744771,-0.1186836946744771,-0.0750361254329293,-0.07691484630151996,0.746031746031746,0.868683975912982,0.6480658233001612,0.6322361773345248,-0.0018787208685906581,0.0018787208685906581,0.8813163053255229,0.9249638745670707,0.9230851536984801,C > C_match
2021-03-01,2021-02-26,Financials,-0.4840866326487322,-0.048408663264873225,-0.030605708212457682,-0.0348922136881081,0.8063492063492064,0.8938862776129299,0.7207844905196324,0.6322361773345248,-0.004286505475650414,0.004286505475650414,0.9515913367351267,0.9693942917875423,0.9651077863118919,C > C_match
2021-03-01,2021-02-26,Healthcare,0.3732959261825828,0.03732959261825828,0.02360111893842271,0.021804319329269555,0.7301587301587301,0.7999668693854017,0.5841027935194997,0.6322361773345248,-0.0017967996091531532,0.0017967996091531532,1.0373295926182582,1.0236011189384226,1.0218043193292696,C < C_match
2021-03-01,2021-02-26,Industrials,-1.0384409377256163,-0.10384409377256164,-0.0656539928855323,-0.0716965036455823,0.8126984126984127,0.8495457374144878,0.6904244723114568,0.6322361773345248,-0.00604251076005001,0.00604251076005001,0.8961559062274383,0.9343460071144677,0.9283034963544177,C > C_match
2021-03-01,2021-02-26,Materials,-0.6520773240129372,-0.06520773240129372,-0.041226687466046574,-0.02377449104269028,0.4,0.9114904846092532,0.3645961938437012,0.6322361773345248,0.017452196423356294,0.017452196423356294,0.9347922675987063,0.9587733125339535,0.9762255089573098,C < C_match
2021-03-01,2021-02-26,RealEstate,0.2416369680535497,0.024163696805354972,0.015277163298488095,0.009262373969027297,0.4222222222222222,0.9078578365844012,0.3833177532245249,0.6322361773345248,-0.0060147893294607985,0.0060147893294607985,1.024163696805355,1.015277163298488,1.0092623739690274,C < C_match
2021-03-01,2021-02-26,Tech,0.7041243564175554,0.07041243564175555,0.04451728914695677,0.041858644642669654,0.7015873015873015,0.8473329106487187,0.5944780103281486,0.6322361773345248,-0.0026586445042871137,0.0026586445042871137,1.0704124356417555,1.0445172891469567,1.0418586446426696,C < C_match
2021-03-01,2021-02-26,Utilities,2.0,0.2,0.12644723546690495,0.0740314725100676,0.4285714285714285,0.8637005126174555,0.370157362550338,0.6322361773345248,-0.05241576295683735,0.05241576295683735,1.2,1.1264472354669048,1.0740314725100677,C < C_match
2021-04-01,2021-03-31,Comm,-0.7701187090238929,-0.0770118709023893,-0.048689690868706524,-0.04923872261299261,0.746031746031746,0.8570216536225306,0.6393653606390307,0.6322361773345248,-0.0005490317442860826,0.0005490317442860826,0.9229881290976107,0.9513103091312934,0.9507612773870074,C > C_match
2021-04-01,2021-03-31,Consumer,-0.0712272438163759,-0.00712272438163759,-0.004503244035253966,-0.005792850387423681,0.923809523809524,0.8803669646805479,0.8132913864191729,0.6322361773345248,-0.0012896063521697148,0.0012896063521697148,0.9928772756183624,0.9954967559647461,0.9942071496125763,C > C_match
2021-04-01,2021-03-31,Energy,-0.3789469512797851,-0.037894695127978516,-0.023958397188970377,-0.024728743957667092,0.7301587301587301,0.8937300453221221,0.652564794997105,0.6322361773345248,-0.0007703467686967155,0.0007703467686967155,0.9621053048720215,0.9760416028110296,0.9752712560423329,C > C_match
2021-04-01,2021-03-31,Financials,-0.1629248541741252,-0.01629248541741252,-0.010300698699583381,-0.011381954484357209,0.819047619047619,0.8529436718538048,0.6986014836135925,0.6322361773345248,-0.0010812557847738272,0.0010812557847738272,0.9837075145825874,0.9896993013004166,0.9886180455156428,C > C_match
2021-04-01,2021-03-31,Healthcare,-0.7423666197562484,-0.07423666197562484,-0.04693510338554432,-0.04600817394968601,0.7396825396825397,0.8378594910532738,0.6197500362394057,0.6322361773345248,0.0009269294358583077,0.0009269294358583077,0.9257633380243752,0.9530648966144557,0.953991826050314,C < C_match
2021-04-01,2021-03-31,Industrials,-1.0494775313248397,-0.10494775313248397,-0.06635176626032906,-0.06655867679797821,0.7841269841269841,0.8088074352082792,0.6342077349093491,0.6322361773345248,-0.00020691053764915202,0.00020691053764915202,0.895052246867516,0.933648233739671,0.9334413232020218,C > C_match
2021-04-01,2021-03-31,Materials,-0.4768757279149808,-0.04768757279149808,-0.030149808728058638,-0.017290412072377484,0.3968253968253968,0.9136937753762008,0.3625768949905558,0.6322361773345248,0.012859396655681154,0.012859396655681154,0.952312427208502,0.9698501912719414,0.9827095879276225,C < C_match
2021-04-01,2021-03-31,RealEstate,0.6331639868570067,0.06331639868570067,0.04003091786763612,0.025046661731158985,0.4444444444444444,0.8900536048307324,0.3955793799247699,0.6322361773345248,-0.014984256136477137,0.014984256136477137,1.0633163986857006,1.0400309178676361,1.0250466617311589,C < C_match
2021-04-01,2021-03-31,Tech,0.4152243609381951,0.04152243609381951,0.026251986269573542,0.02462273910884602,0.6952380952380952,0.8529429367100281,0.5929984226650671,0.6322361773345248,-0.001629247160727522,0.001629247160727522,1.0415224360938196,1.0262519862695736,1.024622739108846,C < C_match
2021-04-01,2021-03-31,Utilities,2.0,0.2,0.12644723546690495,0.07609352568532483,0.4126984126984127,0.9219023304183586,0.3804676284266241,0.6322361773345248,-0.05035370978158012,0.05035370978158012,1.2,1.1264472354669048,1.0760935256853248,C < C_match
2021-05-03,2021-04-30,Comm,-0.2127013753034761,-0.02127013753034761,-0.013447750443566582,-0.01352459225713109,0.7428571428571429,0.8559503603878204,0.635848839145238,0.6322361773345248,-7.68418135645068e-05,7.68418135645068e-05,0.9787298624696524,0.9865522495564334,0.9864754077428689,C > C_match
2021-05-03,2021-04-30,Consumer,-0.5164083595415411,-0.05164083595415411,-0.032649204718013684,-0.04191442912747624,0.9174603174603174,0.8846734677812025,0.8116528005992619,0.6322361773345248,-0.009265224409462557,0.009265224409462557,0.9483591640458459,0.9673507952819863,0.9580855708725238,C > C_match
2021-05-03,2021-04-30,Energy,-1.7508850576442618,-0.1750885057644262,-0.11069728757971471,-0.11032446898311082,0.7333333333333333,0.8592366303397191,0.6301068622491273,0.6322361773345248,0.0003728185966038883,0.0003728185966038883,0.8249114942355738,0.8893027124202852,0.8896755310168891,C < C_match
2021-05-03,2021-04-30,Financials,0.7321522853933594,0.07321522853933594,0.046289316214383355,0.05367084048549987,0.8380952380952381,0.8746687309652956,0.7330556983328192,0.6322361773345248,0.007381524271116512,0.007381524271116512,1.073215228539336,1.0462893162143834,1.0536708404855,C > C_match
2021-05-03,2021-04-30,Healthcare,0.3032407691722493,0.03032407691722493,0.01917197847134439,0.019101537220464898,0.7777777777777778,0.8098884378407771,0.6299132294317156,0.6322361773345248,-7.044125087949174e-05,7.044125087949174e-05,1.0303240769172248,1.0191719784713444,1.0191015372204648,C < C_match
2021-05-03,2021-04-30,Industrials,-0.2824928098503181,-0.02824928098503181,-0.01786021742242539,-0.018889366635923954,0.780952380952381,0.8562201505938144,0.6686671652256455,0.6322361773345248,-0.0010291492134985626,0.0010291492134985626,0.9717507190149682,0.9821397825775746,0.981110633364076,C > C_match
2021-05-03,2021-04-30,Materials,-0.3470129572656164,-0.03470129572656164,-0.02193941455871621,-0.01164940422138805,0.3809523809523809,0.8812260591680682,0.3357051653973593,0.6322361773345248,0.010290010337328159,0.010290010337328159,0.9652987042734383,0.9780605854412838,0.988350595778612,C < C_match
2021-05-03,2021-04-30,RealEstate,0.575629965076607,0.0575629965076607,0.036393408867924,0.02269298790705219,0.4222222222222222,0.9336996606669608,0.394228745614939,0.6322361773345248,-0.013700420960871807,0.013700420960871807,1.0575629965076607,1.036393408867924,1.022692987907052,C < C_match
2021-05-03,2021-04-30,Tech,-0.7238859035024805,-0.07238859035024806,-0.045766685645675695,-0.044380356429384274,0.692063492063492,0.8858796522216577,0.6130849656645123,0.6322361773345248,0.001386329216291421,0.001386329216291421,0.927611409649752,0.9542333143543243,0.9556196435706157,C < C_match
2021-05-03,2021-04-30,Utilities,2.0,0.2,0.12644723546690495,0.07628188867519614,0.4444444444444444,0.8581712475959566,0.3814094433759807,0.6322361773345248,-0.05016534679170881,0.05016534679170881,1.2,1.1264472354669048,1.0762818886751961,C < C_match
2021-06-01,2021-05-28,Comm,-0.7351893122136138,-0.07351893122136138,-0.04648132803711336,-0.04774677586834817,0.7555555555555555,0.8595644839887799,0.6494487212359671,0.6322361773345248,-0.001265447831234806,0.001265447831234806,0.9264810687786387,0.9535186719628866,0.9522532241316518,C > C_match
2021-06-01,2021-05-28,Consumer,-0.4620301486994828,-0.04620301486994828,-0.029211217502706305,-0.03498609458877514,0.8984126984126984,0.842848016048631,0.75722536045004,0.6322361773345248,-0.005774877086068837,0.005774877086068837,0.9537969851300517,0.9707887824972937,0.9650139054112249,C > C_match
2021-06-01,2021-05-28,Energy,-1.2263425435609816,-0.12263425435609816,-0.07753381218436929,-0.07586180058410863,0.7206349206349206,0.8584125299979475,0.6186020454270923,0.6322361773345248,0.0016720116002606616,0.0016720116002606616,0.8773657456439018,0.9224661878156307,0.9241381994158914,C < C_match
2021-06-01,2021-05-28,Financials,-0.422444768516122,-0.0422444768516122,-0.026708486558160115,-0.02979282507645747,0.8317460317460318,0.8479124516384797,0.7052478169183546,0.6322361773345248,-0.0030843385182973554,0.0030843385182973554,0.9577555231483879,0.9732915134418398,0.9702071749235426,C > C_match
2021-06-01,2021-05-28,Healthcare,0.1443188800095977,0.01443188800095977,0.009124361701446801,0.009181619347689287,0.765079365079365,0.8315524455777717,0.6362036170928348,0.6322361773345248,5.72576462424864e-05,5.72576462424864e-05,1.0144318880009597,1.0091243617014467,1.0091816193476892,C > C_match
2021-06-01,2021-05-28,Industrials,-0.2614443740139,-0.026144437401390004,-0.016529459161216592,-0.016736230443819732,0.7492063492063492,0.8544308039870092,0.6401449833045529,0.6322361773345248,-0.00020677128260314023,0.00020677128260314023,0.97385556259861,0.9834705408387834,0.9832637695561802,C > C_match
2021-06-01,2021-05-28,Materials,0.0537017940478923,0.00537017940478923,0.003395221698484536,0.0018414617620624114,0.3777777777777777,0.9076898997288972,0.3429050732309167,0.6322361773345248,-0.0015537599364221248,0.0015537599364221248,1.0053701794047891,1.0033952216984845,1.0018414617620623,C < C_match
2021-06-01,2021-05-28,RealEstate,0.2959125082706723,0.02959125082706723,0.01870865930545208,0.009655503288266682,0.3492063492063492,0.934392753016021,0.3262958820055946,0.6322361773345248,-0.009053156017185397,0.009053156017185397,1.0295912508270673,1.0187086593054522,1.0096555032882666,C < C_match
2021-06-01,2021-05-28,Tech,-0.1019251429004874,-0.010192514290048742,-0.006444076272167934,-0.0059764062655489085,0.6793650793650794,0.863088964655184,0.5863525029720933,0.6322361773345248,0.00046767000661902553,0.00046767000661902553,0.9898074857099513,0.9935559237278321,0.994023593734451,C < C_match
2021-06-01,2021-05-28,Utilities,2.0,0.2,0.12644723546690495,0.0681418236967593,0.4095238095238095,0.8319641265302008,0.3407091184837965,0.6322361773345248,-0.05830541177014566,0.05830541177014566,1.2,1.1264472354669048,1.0681418236967593,C < C_match
2021-07-01,2021-06-30,Comm,0.0294807634807209,0.0029480763480720902,0.0018638805207954242,0.001851810842410529,0.7301587301587301,0.8602815597405055,0.6281420912390991,0.6322361773345248,-1.2069678384895102e-05,1.2069678384895102e-05,1.002948076348072,1.0018638805207953,1.0018518108424106,C < C_match
2021-07-01,2021-06-30,Consumer,-0.7101449050503233,-0.07101449050503233,-0.04489793001226055,-0.05556590540892017,0.9111111111111112,0.8587961262206352,0.7824586927788009,0.6322361773345248,-0.010667975396659618,0.010667975396659618,0.9289855094949677,0.9551020699877395,0.9444340945910799,C > C_match
2021-07-01,2021-06-30,Energy,0.1646041962742356,0.016460419627423558,0.010406872782564452,0.010419814582466248,0.7619047619047619,0.8308419195281214,0.6330224148785686,0.6322361773345248,1.294179990179653e-05,1.294179990179653e-05,1.0164604196274236,1.0104068727825644,1.0104198145824663,C > C_match
2021-07-01,2021-06-30,Financials,-0.3692996063070649,-0.03692996063070649,-0.02334845713827237,-0.026732475947982635,0.834920634920635,0.8669921102979241,0.7238696032011239,0.6322361773345248,-0.0033840188097102666,0.0033840188097102666,0.9630700393692935,0.9766515428617276,0.9732675240520173,C > C_match
2021-07-01,2021-06-30,Healthcare,0.1443704532414773,0.01443704532414773,0.009127622347744436,0.009384502120107484,0.7682539682539683,0.8461124873979772,0.6500292760327318,0.6322361773345248,0.0002568797723630483,0.0002568797723630483,1.0144370453241478,1.0091276223477443,1.0093845021201076,C > C_match
2021-07-01,2021-06-30,Industrials,-0.0720629604179688,-0.007206296041796879,-0.004556081062206576,-0.004414503590778371,0.7142857142857143,0.8576257471582682,0.612589819398763,0.6322361773345248,0.000141577471428205,0.000141577471428205,0.9927937039582031,0.9954439189377934,0.9955854964092217,C < C_match
2021-07-01,2021-06-30,Materials,-1.4477269164390874,-0.14477269164390874,-0.09153053314737476,-0.056336883047094326,0.419047619047619,0.92863016887421,0.3891402612425261,0.6322361773345248,0.03519365010028044,0.03519365010028044,0.8552273083560913,0.9084694668526252,0.9436631169529057,C < C_match
2021-07-01,2021-06-30,RealEstate,-0.5167993818819864,-0.05167993818819864,-0.03267392656499123,-0.01523292328799757,0.3206349206349206,0.9192855835629236,0.2947550601265247,0.6322361773345248,0.017441003276993664,0.017441003276993664,0.9483200618118014,0.9673260734350088,0.9847670767120025,C < C_match
2021-07-01,2021-06-30,Tech,0.1468457681802482,0.01468457681802482,0.00928412071320319,0.008514716376244211,0.6857142857142857,0.8456011275799473,0.5798407731976781,0.6322361773345248,-0.0007694043369589794,0.0007694043369589794,1.0146845768180248,1.0092841207132033,1.0085147163762442,C < C_match
2021-07-01,2021-06-30,Utilities,2.0,0.2,0.12644723546690495,0.08094376635775685,0.4412698412698412,0.9171685756364536,0.4047188317887842,0.6322361773345248,-0.0455034691091481,0.0455034691091481,1.2,1.1264472354669048,1.0809437663577568,C < C_match
2021-08-02,2021-07-30,Comm,-0.1992011826981485,-0.01992011826981485,-0.01259421942695937,-0.012690433339279258,0.746031746031746,0.8539397521956582,0.6370661643364435,0.6322361773345248,-9.621391231988928e-05,9.621391231988928e-05,0.9800798817301851,0.9874057805730406,0.9873095666607208,C > C_match
2021-08-02,2021-07-30,Consumer,-0.6092760832419889,-0.06092760832419889,-0.038520638181026676,-0.04720566652642997,0.907936507936508,0.8533447565124388,0.7747828582938333,0.6322361773345248,-0.008685028345403294,0.008685028345403294,0.9390723916758011,0.9614793618189733,0.95279433347357,C > C_match
2021-08-02,2021-07-30,Energy,0.5056184295869229,0.050561842958692295,0.03196702631119217,0.033454745278831015,0.7619047619047619,0.8684286530919869,0.6616599261653233,0.6322361773345248,0.001487718967638843,0.001487718967638843,1.0505618429586923,1.0319670263111922,1.033454745278831,C > C_match
2021-08-02,2021-07-30,Financials,0.2495805017415754,0.02495805017415754,0.015779382235832633,0.018035432156531864,0.8285714285714286,0.872139479113283,0.7226298541224345,0.6322361773345248,0.0022560499206992317,0.0022560499206992317,1.0249580501741575,1.0157793822358325,1.018035432156532,C > C_match
2021-08-02,2021-07-30,Healthcare,0.1129670796313051,0.01129670796313051,0.007142187459074119,0.007086832807472603,0.707936507936508,0.8861474172137851,0.6273361080592829,0.6322361773345248,-5.5354651601516314e-05,5.5354651601516314e-05,1.0112967079631305,1.007142187459074,1.0070868328074727,C < C_match
2021-08-02,2021-07-30,Industrials,-0.6670307171800239,-0.0667030717180024,-0.042172095079460487,-0.037154464293855126,0.6349206349206349,0.8772951493181147,0.5570127932178506,0.6322361773345248,0.005017630785605361,0.005017630785605361,0.9332969282819976,0.9578279049205395,0.9628455357061448,C < C_match
2021-08-02,2021-07-30,Materials,-0.7213502942549641,-0.07213502942549642,-0.045606375255889314,-0.028892048955088123,0.4444444444444444,0.9011864369735914,0.4005273053215961,0.6322361773345248,0.01671432630080119,0.01671432630080119,0.9278649705745036,0.9543936247441107,0.9711079510449119,C < C_match
2021-08-02,2021-07-30,RealEstate,-1.027069481341355,-0.1027069481341355,-0.06493504827402113,-0.030836952011055595,0.3238095238095238,0.927218316711944,0.3002421216019628,0.6322361773345248,0.03409809626296554,0.03409809626296554,0.8972930518658645,0.9350649517259788,0.9691630479889444,C < C_match
2021-08-02,2021-07-30,Tech,-0.3160141874713485,-0.03160141874713485,-0.019979560187036127,-0.018362141140349193,0.6761904761904762,0.859305696636885,0.5810543282020842,0.6322361773345248,0.001617419046686934,0.001617419046686934,0.9683985812528652,0.9800204398129638,0.9816378588596508,C < C_match
2021-08-02,2021-07-30,Utilities,2.0,0.2,0.12644723546690495,0.0717917826975008,0.3936507936507936,0.9118714334561594,0.358958913487504,0.6322361773345248,-0.054655452769404145,0.054655452769404145,1.2,1.1264472354669048,1.0717917826975008,C < C_match
2021-09-01,2021-08-31,Comm,0.7079241322766594,0.07079241322766594,0.04475752472334556,0.042365574655724,0.7142857142857143,0.837827131662667,0.5984479511876193,0.6322361773345248,-0.002391950067621558,0.002391950067621558,1.0707924132276658,1.0447575247233456,1.042365574655724,C < C_match
2021-09-01,2021-08-31,Consumer,0.0432193898724122,0.00432193898724122,0.0027324861839664364,0.00349885244243961,0.9015873015873016,0.8979232344215063,0.809556185954628,0.6322361773345248,0.0007663662584731735,0.0007663662584731735,1.0043219389872413,1.0027324861839664,1.0034988524424395,C > C_match
2021-09-01,2021-08-31,Energy,-2.0,-0.2,-0.12644723546690495,-0.13691951020064327,0.7904761904761904,0.8660571428353943,0.6845975510032164,0.6322361773345248,-0.010472274733738324,0.010472274733738324,0.8,0.873552764533095,0.8630804897993567,C > C_match
2021-09-01,2021-08-31,Financials,-0.2255205444687792,-0.022552054446877922,-0.014258224694534168,-0.016590710087002608,0.834920634920635,0.8811171781486388,0.7356629138193397,0.6322361773345248,-0.00233248539246844,0.00233248539246844,0.9774479455531221,0.9857417753054658,0.9834092899129974,C > C_match
2021-09-01,2021-08-31,Healthcare,0.9200301935899784,0.09200301935899785,0.05816763726276708,0.053608668746894565,0.7174603174603175,0.8121477715384644,0.582683797992676,0.6322361773345248,-0.004558968515872515,0.004558968515872515,1.0920030193589978,1.058167637262767,1.0536086687468946,C < C_match
2021-09-01,2021-08-31,Industrials,-0.3904323532411021,-0.03904323532411021,-0.024684545852087725,-0.02004489966173044,0.5936507936507937,0.8648226104194974,0.5134026290426857,0.6322361773345248,0.004639646190357286,0.004639646190357286,0.9609567646758898,0.9753154541479123,0.9799551003382696,C < C_match
2021-09-01,2021-08-31,Materials,-0.6291810804072565,-0.06291810804072566,-0.03977910411278902,-0.02512665213122813,0.4507936507936508,0.8858928198251131,0.3993548584608447,0.6322361773345248,0.014652451981560888,0.014652451981560888,0.9370818919592744,0.9602208958872109,0.9748733478687719,C < C_match
2021-09-01,2021-08-31,RealEstate,1.7154795501096671,0.17154795501096673,0.10845882330568864,0.05407758860686395,0.3365079365079365,0.9367775210118836,0.3152330705627291,0.6322361773345248,-0.054381234698824686,0.054381234698824686,1.1715479550109666,1.1084588233056887,1.0540775886068638,C < C_match
2021-09-01,2021-08-31,Tech,-0.6514765945922754,-0.06514765945922754,-0.041188707178793416,-0.04057785068295652,0.6888888888888889,0.9041511563959448,0.6228596855172064,0.6322361773345248,0.0006108564958368923,0.0006108564958368923,0.9348523405407725,0.9588112928212066,0.9594221493170435,C < C_match
2021-09-01,2021-08-31,Utilities,0.5917562575870652,0.059175625758706524,0.03741297142106305,0.020186393994118427,0.3873015873015873,0.8807783065337818,0.3411268361813377,0.6322361773345248,-0.017226577426944622,0.017226577426944622,1.0591756257587066,1.0374129714210631,1.0201863939941185,C < C_match
2021-10-01,2021-09-30,Comm,0.1561106520025695,0.01561106520025695,0.009869880186330482,0.009586735290935167,0.7428571428571429,0.8266713653683782,0.6140987285593666,0.6322361773345248,-0.00028314489539531425,0.00028314489539531425,1.015611065200257,1.0098698801863304,1.0095867352909351,C < C_match
2021-10-01,2021-09-30,Consumer,0.7598547702346882,0.07598547702346882,0.04804076752625829,0.05769300168733825,0.9015873015873016,0.8421408896843295,0.7592635322868241,0.6322361773345248,0.009652234161079958,0.009652234161079958,1.075985477023469,1.0480407675262582,1.0576930016873383,C > C_match
2021-10-01,2021-09-30,Energy,-1.0493971615133948,-0.10493971615133948,-0.06634668499009296,-0.07386658208525533,0.7968253968253968,0.8833746885444945,0.7038953867449781,0.6322361773345248,-0.007519897095162376,0.007519897095162376,0.8950602838486605,0.933653315009907,0.9261334179147447,C > C_match
2021-10-01,2021-09-30,Financials,-0.8909353106224658,-0.08909353106224659,-0.056328153504029525,-0.06416216340813989,0.8539682539682539,0.8433174774439207,0.7201663537536973,0.6322361773345248,-0.007834009904110366,0.007834009904110366,0.9109064689377534,0.9436718464959705,0.9358378365918602,C > C_match
2021-10-01,2021-09-30,Healthcare,0.4321080111641492,0.043210801116414926,0.02731943171740459,0.02762429385691618,0.7555555555555555,0.8461209802696908,0.6392914073148775,0.6322361773345248,0.00030486213951159274,0.00030486213951159274,1.043210801116415,1.0273194317174046,1.0276242938569162,C > C_match
2021-10-01,2021-09-30,Industrials,-0.7670036063800387,-0.07670036063800388,-0.04849274280995102,-0.03920705374103266,0.5777777777777777,0.8847202500697524,0.5111717000403013,0.6322361773345248,0.009285689068918364,0.009285689068918364,0.9232996393619961,0.951507257190049,0.9607929462589674,C < C_match
